1000
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0 0 0 0 0.0144519 0.470331 0.344291 6.8993e-06 1.16702e-05 0 0.00224636 0.0256647 0.146014 0.470331 0.229756 0.0272678 0.0190474 0.0172951 0.0711568 0.128524 0.116381 0.0982863 0.185707 0.0556645 0.0170067 0.00925345 0.0243819 0.232647 0.160503 0.0866265 0.0155884 0.00656786 0.0289932 0.0198476 0.00561586 0.00095341 0.00697486 0.470331 0.470331 0.0813192 0.0510393 0.033948 0.0688371 0.0748502 0.0284113 0.470331 0.446564 0.123776 0.354227 0.124371 0.0284517 0.023046 0.0127391 0.0757271 0.243648 0.23359 0.0770903 0.0688161 0.0322693 0.154514 0.0954859 0.112263 0.0395591 0.0263038 0.36585 0.325327 0.0261355 0.00218572 0.0233748 0.152741 0.131132 0.139819 0.195378 0.303975 0.350383 0.401402 0.0933468 0.0855399 0.0610033 0.0931064 0.347087 0.105214 0.100208 0.169122 0.0866992 0.249449 0.219478 0.101244 0.147428 0.0186237 0.00843921 0.00383979 0.0209562 0.344552 0.213821 0.137205 0.341532 0.262215 0.0662713 0.0161543 0.0223471 0.00379895 0.0121024 0.273605 0.172099 0.208878 0.0578969 0.139198 0.201139 0.102728 0.0614099 0.198715 0.00892413 0.0560713 0.173878 0.18209 0.28027 0.24728 0.108331 0.0156233 0.0711249 0.0878092 0.149928 0.0210165 0.00581564 0.0363173 0.0732049 0.0644977
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0 0 0 0.00419666 0.275742 0.444542 0.0571535 1.38658e-05 0.000738072 0.00361657 0.0278908 0.0284713 0.301637 0.30566 0.174514 0.0397146 0.14956 0.0760086 0.0698389 0.0151053 0.0439363 0.0838762 0.122062 0.376624 0.0971954 0.056444 0.0126922 0.0288749 0.235146 0.18486 0.0380329 0.125242 0.0202023 0.00183765 0.00055916 0.0195263 0.247508 0.444542 0.256911 0.0231066 0.372384 0.225199 0.225308 0.0412884 0.0796593 0.173011 0.197978 0.0870225 0.134951 0.145923 0.444542 0.210004 0.14351 0.0914838 0.0317389 0.116275 0.090465 0.043018 0.0352754 0.0469468 0.246763 0.349706 0.0838845 0.0825682 0.0445846 0.0141813 0.0104414 0.1226 0.292019 0.247671 0.134161 0.031338 0.444542 0.0913857 0.022844 0.0290271 0.0181914 0.0476485 0.265666 0.359084 0.229751 0.0956654 0.0631861 0.169288 0.154563 0.16618 0.274955 0.141398 0.058879 0.168087 0.225237 0.332127 0.223672 0.0439921 0.00453324 0.00460895 0.00243273 0.00475698 0.0615449 0.444542 0.152483 0.0442626 0.0544561 0.020476 0.12203 0.295239 0.0465931 0.0888584 0.0265533 0.00410956 0.158466 0.191793 0.444542 0.438753 0.0311744 0.084747 0.00760754 0.00291496 0.0775481 0.108134 0.0316042 0.0847873 0.116813 0.275381 0.0428113 0.0105643 0.00824463 0.0121796
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0 0.000132901 0.00336434 0.00257545 0.0519702 0.307971 0.537872 0.0160439 0.235879 0.0707584 0.00656994 0.0206598 0.384963 0.537872 0.301527 0.0838309 0.537872 0.107578 0.0026235 0.00747332 0.0224772 0.0120824 0.0327696 0.1139 0 0 0 0 0 0 0 0 0.00747292 0.127423 0.345167 0.155239 0.0205087 0.0581262 0.246107 0.00250142 0.357763 0.0430411 0.181794 0.345006 0.018891 0.0659781 0.130775 0.109416 0.537872 0.0751815 0.0178395 0.011363 0.00124159 0.000856271 0.00173736 0.165652 0.00353971 0.000374765 0 0 0 0 0 0 0.0568287 0.338808 0.265839 0.159777 0.00856693 0.015522 0.0161288 0.0303805 0.136165 0.104652 0.319842 0.537872 0.071559 0.111522 0.0193416 0.0232632 0.537872 0.21002 0.0752526 0.0572883 0.00867028 0.0180703 0.00898738 0.0976342 0.0412564 0.00126357 0 0 0 0 0 0.003636 0.0287014 0.0461839 0.0518838 0.0314364 0.0252301 0.0810371 0.266895 0.136817 0.0417331 0.124729 0.206712 0.0495828 0.0659306 0.384254 0.129034 0.0455673 0.537872 0.384726 0.123971 0.00940873 0.00800121 0.0431018 0.0250744 0.171431 0.0749912 0.0378566 1.33423e-05 0 0 0 0 0.00664609
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0 0.000133389 0.000114393 0.0672553 0.496738 0.391439 0.0633639 0 0.120849 0.164668 0.00103173 0.00304971 0.212763 0.496738 0.160098 0.0444059 0.130205 0.187663 0.0655613 0.0786046 0.0225298 0.0650128 0.063253 0.0842399 0.126434 0.211648 0.0438198 0.0443281 0.0207397 0.0406468 0.047682 0.0127865 0.0168695 0.00147609 0.000689438 0.0323414 0.496738 0.496738 0.00362098 0.0021206 0.496738 0.343388 0.00324289 0.0110258 0.241158 0.177813 0.0118538 0.05319 0.166271 0.23021 0.047083 0.067979 0.104929 0.1645 0.0373232 0.0455886 0.203977 0.102034 0.0229067 0.028974 0.0508557 0.0762956 0.0408704 0.16834 0.0182206 0.00535087 0.0119159 0.496738 0.496738 0.0606861 0.00340165 0.00293142 0.459798 0.0441233 0.0384387 0.299002 0.152207 0.0285267 0.0240926 0.263521 0.152182 0.0612979 0.0600656 0.0438532 0.146206 0.171431 0.0611918 0.177953 0.267309 0.249002 0.0533728 0.0467836 0.0591953 0.0698693 0.0246618 0.0878577 6.45098e-05 9.06569e-05 0.00252506 0.253332 0.496738 0.245368 1.71852e-05 6.42334e-07 0.108629 0.00984796 0.0261323 0.223832 0.360056 0.0516377 0.00153526 0.0499066 0.22404 0.0580808 0.0567494 0.0227329 0.007279 0.00315292 0.0587276 0.189113 0.0651539 0.107863 0.0352403 0.00860872 0.0434373 0.210134 0.0751947 0.0736737
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0.000197171 0.00341593 0.17158 0.330361 0.0972011 0.1186 0.0539936 0.00811942 0.224786 0.237412 0.401501 0.0744862 0.0231851 0.0426898 0.0882873 0.130329 0.595806 0.378976 0.0271201 5.48716e-06 0 1.59795e-05 0.00619357 0.136211 0.150202 0.01869 0 0 0 0 0 0.00426359 0.00874108 0.0155514 0.0829041 0.135508 0.0695102 0.174525 0.314831 0.0337038 0.172816 0.123689 0.232597 0.0350165 0.0236934 0.194055 0.467512 0.248291 0.595806 0.190099 0.0169707 0.000300656 8.08503e-05 0.00232985 0.0785405 0.595806 0.190946 0.00932154 0 0 0 0 0 0.0378831 0.0837377 0.0709573 0.0697505 0.140407 0.0742623 0.054615 0.0542754 0.0304339 0.247588 0.200375 0.401592 0.151746 0.0533024 0.085581 0.0926847 0.0507871 0.595806 0.421485 0.0494498 0.0070092 0.000220944 0.00105158 0.0143221 0.102608 0.220707 0.0238674 0 0 0 0 0 0.00979658 0.0902395 0.0327348 0.0190717 0.0194788 0.0114831 0.0814232 0.11937 0.0308506 0.312803 0.180056 0.0916388 0.0289414 0.0042816 0.0289231 0.181659 0.0756071 0.595806 0.299073 0.0117387 0.0037477 0.000254545 0.000251281 0.00203192 0.0308664 0.120176 0.00472091 0 0 0 0 0 0.019608
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0.000410391 0.0046473 0.0110436 0.030264 0.427588 0.349033 0.0478086 0.000738742 0.00956031 0.129221 0.283199 0.103795 0.121647 0.144443 0.0335381 9.24921e-05 0.0131889 0.0397968 0.355369 0.351714 0.0372651 0.0387325 0.105713 0.0269961 0.0454196 0.0378684 0.0795154 0.0497102 0.051062 0.0879308 0.083981 0.0907162 0.036105 0.0104534 0.00924168 0.0354644 0.0705219 0.115494 0.249865 0.162033 0.424919 0.267589 0.132672 0.109374 0.0604712 0.0166091 0.0371367 0.061934 0.0423113 0.0548171 0.138319 0.36957 0.459386 0.202145 0.00090728 0.00531038 0.0345033 0.0422247 0.0382443 0.0468147 0.285433 0.459386 0.0668824 0.0256491 0.160253 0.0655372 0.0487569 0.053133 0.0107243 0.0218355 0.132973 0.120046 0.459386 0.174096 0.0148475 0.0143443 0.04005 0.012127 0.0391589 0.140669 0.0673587 0.0324451 0.0286981 0.459386 0.459386 0.0777162 0.00958973 0.0365371 0.0467232 0.0611567 0.0391809 0.459386 0.363075 0.0850071 0.00525215 0.0360541 0.0415125 0.224466 0.311412 0.18404 0.00485251 0.000710662 0.000850906 0.00157827 0.206382 0.459386 0.0997431 0.0130422 0.00247479 0.00026041 0.000167447 0.0034925 0.012933 0.0596399 0.0743255 0.268645 0.332041 0.0186671 0.000206556 0.00167128 0.0080439 0.0666761 0.318955 0.422086 0.273589 0.0100067 0.00148182 0.00454689
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0.000419531 1.19084e-05 4.9905e-05 0.00148182 0.311802 0.137123 0.0354373 0.00441739 0.122528 0.0245955 0 0.000491727 0.0740918 0.0651027 0.119636 0.114123 0.0693682 0.0148551 0 0.000759484 0.077546 0.262882 0.193413 0.0696311 0.000489696 0.00105089 0.00182001 0.00765013 0.0244004 0.221238 0.469623 0.0167194 0.0917026 0.0123963 0.000160749 0.000904211 0.367843 0.359825 0.185039 0.22268 0.469623 0.0683644 1.88522e-05 0.00962389 0.163899 0.174364 0.0716208 0.14476 0.128712 0.0361773 0.0130956 0.170779 0.469623 0.327375 0.048981 0.00616203 0.00187023 0.0196837 0.143836 0.31184 0.172311 0.222372 0.248276 0.0152557 0.285741 0.207751 0.018738 0.0181606 0.469623 0.197355 0.0331679 0.100251 0.469623 0.0941648 0.000995653 0.0103085 0.238328 0.164046 0.0215254 0.0664599 0.118388 0.021324 0.0307466 0.108802 0.416178 0.306496 0.039943 0.0134791 0.00240741 0.0119223 0.0410387 0.154726 0.399755 0.108787 0.0154027 0.00323562 0.109044 0.141471 0.0505594 0.103944 0.469623 0.0660564 0.00455136 0.0308561 0.469623 0.261699 0.0242659 0.0430841 0.268165 0.162655 0.00902943 0.00355334 0.0393226 0.0254325 0.0161903 0.0344864 0.273836 0.294851 0.163216 0.0820879 0.00570805 0.0103655 0.0230471 0.0339457 0.159718 0.182202 0.073092 0.0257972
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0.000954463 0.00162758 0.00516974 0.0160402 0.448509 0.166194 0.0371814 0.0136364 0.137928 0.246026 0.0168032 0.0142556 0.317067 0.052319 0.0168615 0.0250167 0.231575 0.427058 0.0268377 0.00287379 0.000270857 0.000139491 0.0127252 0.0540299 0.215577 0.0900549 0.0107853 0.0184659 0.0489999 0.0136797 0.0123482 0.10147 0.0276794 0.011888 0.0531967 0.0838866 0.448509 0.16446 0.0173323 0.0071552 0.448509 0.448509 0.0906869 0.0279616 0.242118 0.0580178 0.00555923 0.0491803 0.126428 0.262637 0.272055 0.254238 0.0349282 0.0380797 0.0217766 0.0658531 0.0428268 0.0100569 0.0156888 0.113611 0.0626708 0.0709288 0.0908329 0.312806 0.0326525 0.0103823 0.00526337 0.0439856 0.444215 0.448509 0.213721 0.0133899 0.448509 0.0675593 0.0092631 0.0374447 0.111894 0.0454242 0.13028 0.448509 0.093384 0.0272257 0.0467786 0.104089 0.114197 0.265625 0.191632 0.40043 0.0274925 0.0416819 0.096707 0.1183 0.127361 0.2864 0.0926414 0.0769727 0.01164 0.00271578 0.00593647 0.148607 0.361709 0.198743 0.194137 0.031986 0.184041 0.0470703 0.000117914 0.00213898 0.0251793 0.028845 0.183706 0.437831 0.417383 0.0805978 0.0326712 0.0262449 0.0169526 0.0146382 0.0567547 0.347838 0.0844645 0.058517 0.166673 0.152824 0.0866745 0.0311957 0.00677463 0.00757925
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0.00119723 0.000532823 0.00211472 0.0232745 0.433992 0.412804 0.0470924 0.0234837 0.155362 0.00483042 0.0210198 0.0453663 0.137259 0.0999635 0.153662 0.433992 0.06783 0.00663943 0.0834679 0.244793 0.313317 0.27065 0.176182 0.390408 0.0201379 0.0542135 0.141836 0.231378 0.309381 0.287384 0.0924466 0.0771481 0.0242029 0.0247477 0.044837 0.145909 0.178012 0.310182 0.0555019 0.029261 0.0712992 0.0171011 0.0345052 0.332745 0.433992 0.140659 0.107165 0.296712 0.433992 0.0514227 0.047333 0.130234 0.17323 0.0891843 0.129186 0.433992 0.0561788 0.177256 0.433992 0.290517 0.148806 0.0791982 0.0368718 0.040888 0.026683 0.0797362 0.0810466 0.158006 0.150086 0.0706776 0.0338939 0.0309161 0.0568994 0.174391 0.171186 0.222421 0.433992 0.214234 0.0106469 0.0251172 0.433992 0.403914 0.0978048 0.0208859 0.038384 0.0126103 0.0355412 0.0931021 0.0506069 0.035645 0.0600415 0.0291248 0.0593419 0.140941 0.141225 0.0764067 0.0236689 0.0103483 0.00777457 0.0618613 0.108872 0.142483 0.207112 0.193508 0.0192413 0.0795317 0.14317 0.166416 0.21477 0.0260077 0.0825613 0.156588 0.0314251 0.0649432 0.0713774 0.0837059 0.137859 0.04336 0.198598 0.188638 0.00684946 0.00579874 0.0087828 0.0127964 0.118286 0.168077 0.190411 0.112853
testimages/0/0c2abc541020f0e66e1396576efa70a5118e3eb6 0.00146995 0.00267452 0.110705 0.298077 0.0509018 0.0304534 0.124646 0.0587044 0.0529599 0.0149892 0.188474 0.470229 0.0851973 0.0798647 0.0942595 0.0190242 0.3007 0.0561871 0.116959 0.259174 0.0297789 0.076392 0.109674 0.133224 0.0315241 0.00972134 0.0767943 0.0978198 0.0309063 0.339751 0.156444 0.0255682 0.049539 0.0278785 0.0257117 0.0394282 0.065523 0.0752402 0.15087 0.181319 0.0230086 0.0099916 0.0175412 0.165383 0.347175 0.470229 0.470229 0.0465383 0.40597 0.136908 0.151937 0.136569 0.051637 0.151105 0.289071 0.199799 0.0707309 0.0905131 0.298122 0.341202 0.17882 0.0728815 0.040453 0.0201645 0.0241028 0.0516026 0.0562799 0.0674312 0.109267 0.137111 0.213537 0.042795 0.0546471 0.0506666 0.0438531 0.259224 0.470229 0.339289 0.101968 0.0343111 0.470229 0.241773 0.0651009 0.0625871 0.0525273 0.0413587 0.0500365 0.209835 0.132511 0.117438 0.240127 0.193193 0.144216 0.0516541 0.0445022 0.0297919 0.00906835 0.084458 0.0568848 0.0438375 0.0888901 0.175365 0.161858 0.0162707 0.0204584 0.290561 0.388397 0.220913 0.0668098 0.167298 0.0702478 0.0156048 0.470229 0.141913 0.286158 0.253709 0.0115445 0.0119025 0.0141203 0.169461 0.213278 0.0965477 0.0980028 0.0791933 0.0850981 0.0279831 0.12031 0.126474
